url,region,region_url,price,year,manufacturer,model,condition,fuel,odometer,transmission,drive,size,type,paint_color,image_url,county,state,lat,long,posting_date
https://montgomery.craigslist.org/ctd/d/montgomery-2013-gs350-lexus/7309327442.html,montgomery,https://montgomery.craigslist.org,14500,2013,lexus,gs 350,good,gas,110850,automatic,rwd,full-size,sedan,custom,https://images.craigslist.org/00q0q_l164gi8zJ10z_0CI0t2_600x450.jpg,,al,32.253555,-86.178713,2021-04-19T12:07:31-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2020-jag-jaguar-epace-p250/7309278101.html,montgomery,https://montgomery.craigslist.org,42590,2020,jaguar,e-pace p250 se sport,good,other,7764,other,,,other,silver,https://images.craigslist.org/00a0a_7JpP5kjPngiz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-19T11:00:55-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2014-scion-xd-hatchback-4d/7309257328.html,montgomery,https://montgomery.craigslist.org,12990,2014,,Scion xD Hatchback 4D,good,other,81350,other,fwd,,hatchback,white,https://images.craigslist.org/00b0b_aKjgGX12Pt5z_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-19T10:31:08-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2018-lexus-nx-300-sport/7309223052.html,montgomery,https://montgomery.craigslist.org,29990,2018,lexus,nx 300 sport utility 4d,good,other,15923,other,,,hatchback,white,https://images.craigslist.org/00L0L_7N1bVdeWVNLz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-19T09:41:05-0500
https://montgomery.craigslist.org/ctd/d/troy-2019-toyota-highlander-xle/7309199546.html,montgomery,https://montgomery.craigslist.org,34998,2019,toyota,highlander xle,excellent,gas,20252,automatic,,,,black,https://images.craigslist.org/00Z0Z_geHxl0uN4C9z_0ak05O_600x450.jpg,,al,31.796941,-85.980049,2021-04-19T09:03:52-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2020-lincoln-continental/7309166260.html,montgomery,https://montgomery.craigslist.org,38590,2020,lincoln,continental sedan 4d,good,gas,1772,other,fwd,,sedan,black,https://images.craigslist.org/00I0I_kCOEmahsVaMz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-19T08:01:02-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2017-ford-mustang-v6/7308865573.html,montgomery,https://montgomery.craigslist.org,25590,2017,ford,mustang v6 convertible 2d,good,gas,11325,other,rwd,,convertible,red,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-18T13:50:38-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2018-jeep-wrangler-unlimited/7308854044.html,montgomery,https://montgomery.craigslist.org,33990,2018,jeep,wrangler unlimited willys,good,gas,34636,other,4wd,,other,white,https://images.craigslist.org/00d0d_lQWs0jxSyooz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-18T13:30:48-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2019-gmc-sierra-1500-limited/7308842950.html,montgomery,https://montgomery.craigslist.org,36590,2019,gmc,sierra 1500 limited double,good,gas,14222,other,4wd,,pickup,blue,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-18T13:11:34-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2020-chevy-chevrolet/7308842939.html,montgomery,https://montgomery.craigslist.org,40590,2020,chevrolet,silverado 1500 crew,good,other,357,other,,,pickup,white,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-18T13:11:33-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2013-toyota-tacoma-double/7308785039.html,montgomery,https://montgomery.craigslist.org,25990,2013,toyota,tacoma double cab,good,other,64919,other,,,pickup,white,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-18T11:30:48-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2014-chevy-chevrolet/7308740656.html,montgomery,https://montgomery.craigslist.org,46990,2014,chevrolet,corvette stingray,good,gas,16966,other,rwd,,other,white,https://images.craigslist.org/00d0d_3fPE4tK2zkgz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-18T10:10:55-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2015-gmc-sierra-1500-crew/7308672674.html,montgomery,https://montgomery.craigslist.org,34590,2015,gmc,sierra 1500 crew cab sle,good,gas,35423,automatic,4wd,,pickup,,https://images.craigslist.org/00a0a_fgT5sANBh8xz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-18T07:21:57-0500
https://montgomery.craigslist.org/cto/d/evergreen-third-row-seat-2002-honda-van/7308601170.html,montgomery,https://montgomery.craigslist.org,2600,2002,honda,odyssey,good,gas,202000,automatic,fwd,mid-size,mini-van,brown,https://images.craigslist.org/00606_9GnMTAKIFFVz_0CI0t2_600x450.jpg,,al,31.458,-86.9258,2021-04-17T22:04:27-0500
https://montgomery.craigslist.org/ctd/d/troy-2020-ford-escape-sel/7308361795.html,montgomery,https://montgomery.craigslist.org,24193,2020,ford,escape sel,excellent,gas,4664,automatic,,,,,https://images.craigslist.org/00k0k_4JG2sEDfy4rz_0ak07K_600x450.jpg,,al,31.796941,-85.980049,2021-04-17T13:05:44-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2018-jeep-wrangler-sahara-jk/7308337559.html,montgomery,https://montgomery.craigslist.org,32990,2018,jeep,wrangler sahara (jk) sport,good,gas,30533,other,4wd,,SUV,black,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-17T12:30:45-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2013-toyota-tacoma-access/7308337628.html,montgomery,https://montgomery.craigslist.org,27590,2013,toyota,tacoma access cab pickup,good,other,43937,other,4wd,,pickup,white,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-17T12:30:49-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2017-toyota-tacoma-access/7308337835.html,montgomery,https://montgomery.craigslist.org,25990,2017,toyota,tacoma access cab sr,good,gas,22820,other,,,pickup,,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-17T12:31:05-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2017-jeep-wrangler-sport-suv/7308337481.html,montgomery,https://montgomery.craigslist.org,28590,2017,jeep,wrangler sport suv 2d,good,gas,37218,other,4wd,,other,,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-17T12:30:40-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2019-toyota-4runner-sr5/7308337540.html,montgomery,https://montgomery.craigslist.org,36590,2019,toyota,4runner sr5 sport utility,good,other,35204,other,4wd,,SUV,black,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-17T12:30:44-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2015-mercedes-benz-class-400/7308337925.html,montgomery,https://montgomery.craigslist.org,33590,2015,mercedes-benz,e-class e 400,good,gas,23623,other,rwd,,convertible,white,https://images.craigslist.org/00404_fAVHBLmbpV4z_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-17T12:31:12-0500
https://montgomery.craigslist.org/ctd/d/troy-2020-ford-150-platinum/7308209072.html,montgomery,https://montgomery.craigslist.org,59996,2020,ford,f-150 platinum,excellent,gas,6808,automatic,,,,blue,https://images.craigslist.org/00C0C_iNpIVdQGOF4z_0ak05O_600x450.jpg,,al,31.796941,-85.980049,2021-04-17T09:05:05-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2018-toyota-tundra-crewmax/7308179647.html,montgomery,https://montgomery.craigslist.org,40990,2018,toyota,tundra crewmax sr5 pickup,good,gas,25331,other,,,pickup,,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-17T08:01:07-0500
https://montgomery.craigslist.org/cto/d/montgomery-1958-fairlane/7307788075.html,montgomery,https://montgomery.craigslist.org,22000,1958,ford,fairlane,good,gas,97000,manual,rwd,full-size,sedan,red,https://images.craigslist.org/00o0o_5vJ5jWZSjFyz_0x20oM_600x450.jpg,,al,32.213374,-86.289594,2021-04-16T12:03:10-0500
https://montgomery.craigslist.org/ctd/d/troy-2020-ford-explorer-limited/7307670170.html,montgomery,https://montgomery.craigslist.org,39998,2020,ford,explorer limited,excellent,gas,19891,automatic,,,,white,https://images.craigslist.org/00O0O_37k3AX2rT8yz_0ak07K_600x450.jpg,,al,31.796941,-85.980049,2021-04-16T09:04:51-0500
https://montgomery.craigslist.org/cto/d/prattville-2010-ford-expedition-el/7307431364.html,montgomery,https://montgomery.craigslist.org,8500,2010,ford,expedition,excellent,gas,187000,automatic,rwd,full-size,SUV,white,https://images.craigslist.org/00O0O_kuy2K3MykCEz_0t20CI_600x450.jpg,,al,32.4259,-86.539,2021-04-15T16:46:48-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2018-gmc-acadia-sle-sport/7307324404.html,montgomery,https://montgomery.craigslist.org,28590,2018,gmc,acadia sle-2 sport utility,good,gas,20736,other,fwd,,other,white,https://images.craigslist.org/00c0c_kXhBir3Ii6xz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-15T13:41:52-0500
https://montgomery.craigslist.org/ctd/d/troy-2020-ford-escape-sel/7307301601.html,montgomery,https://montgomery.craigslist.org,24194,2020,ford,escape sel,excellent,gas,3957,automatic,,,,silver,https://images.craigslist.org/00F0F_a3rms03KZ1Uz_0ak07K_600x450.jpg,,al,31.796941,-85.980049,2021-04-15T13:05:29-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2017-gmc-acadia-slt-sport/7307292508.html,montgomery,https://montgomery.craigslist.org,28990,2017,gmc,acadia slt-1 sport utility,good,gas,18041,other,fwd,,SUV,,https://images.craigslist.org/00w0w_b3G8mxfApIiz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-15T12:51:15-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2019-chrysler-touring-sedan/7307292366.html,montgomery,https://montgomery.craigslist.org,24590,2019,chrysler,300 touring l sedan 4d,good,gas,15557,other,rwd,,sedan,black,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-15T12:51:04-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2017-lincoln-mkz-premiere/7307292281.html,montgomery,https://montgomery.craigslist.org,20590,2017,lincoln,mkz premiere sedan 4d,good,gas,36436,other,fwd,,sedan,,https://images.craigslist.org/00F0F_ghX7UUlnBrEz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-15T12:50:58-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2013-lincoln-mkz-sedan-4d/7307292217.html,montgomery,https://montgomery.craigslist.org,16590,2013,lincoln,mkz sedan 4d,good,gas,61087,other,fwd,,sedan,red,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-15T12:50:53-0500
https://montgomery.craigslist.org/cto/d/honoraville-2001-buick-park-avenue/7307278243.html,montgomery,https://montgomery.craigslist.org,1500,2001,buick,park avenue,,gas,87000,automatic,,,,,https://images.craigslist.org/01414_hZecBauagqez_0CI0t2_600x450.jpg,,al,31.8784,-86.3981,2021-04-15T12:29:58-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2012-mitsubishi-outlander-se/7307181550.html,montgomery,https://montgomery.craigslist.org,15590,2012,mitsubishi,outlander se sport,good,gas,55110,automatic,4wd,,SUV,blue,https://images.craigslist.org/01111_2jtDucjKzS1z_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-15T10:01:23-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2018-chrysler-touring-sedan/7307132131.html,montgomery,https://montgomery.craigslist.org,23590,2018,chrysler,300 touring l sedan 4d,good,gas,19677,other,,,sedan,black,https://images.craigslist.org/00O0O_6VstvBKfAJ6z_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-15T08:30:51-0500
https://montgomery.craigslist.org/ctd/d/hattiesburg-2015-chevrolet-silverado-wd/7307067900.html,montgomery,https://montgomery.craigslist.org,30900,2015,chevrolet,silverado 1500,good,gas,114800,automatic,4wd,full-size,truck,custom,https://images.craigslist.org/00F0F_dDJbhGlUmUUz_0kE0fu_600x450.jpg,,al,31.316064,-89.437114,2021-04-15T01:47:10-0500
https://montgomery.craigslist.org/ctd/d/hattiesburg-2018-nissan-frontier-king/7307067874.html,montgomery,https://montgomery.craigslist.org,22900,2018,nissan,frontier,good,gas,14570,automatic,rwd,full-size,truck,custom,https://images.craigslist.org/00T0T_gBBj8H0vBXrz_0kE0fu_600x450.jpg,,al,31.316064,-89.437114,2021-04-15T01:46:58-0500
https://montgomery.craigslist.org/ctd/d/hattiesburg-2015-chevrolet-silverado-wd/7307067840.html,montgomery,https://montgomery.craigslist.org,24900,2015,chevrolet,silverado 1500,good,gas,119569,automatic,rwd,full-size,truck,white,https://images.craigslist.org/00s0s_jZSEEC78HMbz_0kE0fu_600x450.jpg,,al,31.316064,-89.437114,2021-04-15T01:46:38-0500
https://montgomery.craigslist.org/cto/d/montgomery-sierra-in-good-running/7306922564.html,montgomery,https://montgomery.craigslist.org,1200,1996,gmc,sierra 1500,,gas,95000,automatic,,,,,https://images.craigslist.org/00z0z_i6qecZUjbMKz_0aw06H_600x450.jpg,,al,32.3417,-86.3529,2021-04-14T17:00:42-0500
https://montgomery.craigslist.org/ctd/d/prattville-2006-ford-350-xl-cab-and/7306899969.html,montgomery,https://montgomery.craigslist.org,7950,2006,ford,f-350 xl cab & chassis,good,gas,216486,manual,rwd,full-size,truck,white,https://images.craigslist.org/01717_hWBzHIE6srtz_0CI0t2_600x450.jpg,,al,32.466623,-86.452579,2021-04-14T16:17:37-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2014-acura-ilx-20l-sedan-4d/7306819577.html,montgomery,https://montgomery.craigslist.org,16990,2014,acura,ilx 2.0l sedan 4d,good,other,44473,other,,,sedan,silver,https://images.craigslist.org/00c0c_k5OJliN99J1z_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-14T14:00:59-0500
https://montgomery.craigslist.org/ctd/d/troy-2020-honda-accord-touring-20t/7306783745.html,montgomery,https://montgomery.craigslist.org,32498,2020,honda,accord touring 2.0t,excellent,gas,36170,automatic,,,,white,https://images.craigslist.org/00404_4D4N1Wy5GE3z_0ak05O_600x450.jpg,,al,31.796941,-85.980049,2021-04-14T13:05:03-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2017-infiniti-q60-30t/7306781401.html,montgomery,https://montgomery.craigslist.org,30590,2017,infiniti,q60 3.0t premium coupe,good,gas,34415,other,,,coupe,black,https://images.craigslist.org/00v0v_aZfstOsQnIgz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-14T13:01:27-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2015-mitsubishi-outlander/7306741767.html,montgomery,https://montgomery.craigslist.org,15590,2015,mitsubishi,outlander sport es,good,gas,30811,automatic,,,hatchback,white,https://images.craigslist.org/00Y0Y_2zHo68Wbt3Nz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-14T12:01:18-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2018-bmw-x5-xdrive50i-sport/7306728376.html,montgomery,https://montgomery.craigslist.org,49990,2018,bmw,x5 xdrive50i sport utility,good,gas,17083,automatic,,,other,black,https://images.craigslist.org/00B0B_ghXETaDTfPrz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-14T11:41:21-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2017-infiniti-qx50-sport/7306683046.html,montgomery,https://montgomery.craigslist.org,21990,2017,infiniti,qx50 sport utility 4d,good,other,37011,automatic,,,hatchback,blue,https://images.craigslist.org/00G0G_ePE0YVqb4zhz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-14T10:31:47-0500
https://montgomery.craigslist.org/cto/d/montgomery-2002-dodge-ram-truck/7306639956.html,montgomery,https://montgomery.craigslist.org,3000,2002,ram,1500,good,gas,176000,automatic,rwd,full-size,pickup,blue,https://images.craigslist.org/00R0R_7aEZGk93CFAz_0CI0pE_600x450.jpg,,al,32.351418,-86.25307,2021-04-14T09:19:14-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2018-bmw-x5-xdrive50i-sport/7306635386.html,montgomery,https://montgomery.craigslist.org,41990,2018,bmw,x5 xdrive50i sport utility,good,gas,42896,automatic,,,other,blue,https://images.craigslist.org/00R0R_8cmFcx03fHxz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-14T09:11:02-0500
https://montgomery.craigslist.org/ctd/d/troy-2018-toyota-camry-xle/7306632291.html,montgomery,https://montgomery.craigslist.org,20998,2018,toyota,camry xle,excellent,gas,55610,automatic,,,,,https://images.craigslist.org/01717_33SNpZ1NbaKz_0ak05O_600x450.jpg,,al,31.796941,-85.980049,2021-04-14T09:05:08-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2015-vw-volkswagen-eos/7306597275.html,montgomery,https://montgomery.craigslist.org,20590,2015,volkswagen,eos komfort,good,gas,43470,automatic,fwd,,convertible,black,https://images.craigslist.org/00a0a_kh7zBf3H28Vz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-14T07:45:17-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2016-scion-im-hatchback-4d/7306314646.html,montgomery,https://montgomery.craigslist.org,15590,2016,,Scion iM Hatchback 4D,good,gas,32573,other,fwd,,hatchback,green,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-13T14:20:51-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2018-audi-q5-premium-sport/7306308183.html,montgomery,https://montgomery.craigslist.org,29590,2018,audi,q5 premium sport utility 4d,good,gas,34476,other,,,SUV,white,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-13T14:10:42-0500
https://montgomery.craigslist.org/ctd/d/troy-2016-ford-150-platinum/7306267147.html,montgomery,https://montgomery.craigslist.org,39998,2016,ford,f-150 platinum,excellent,gas,74046,automatic,,,,black,https://images.craigslist.org/00B0B_4mM0THwrCfZz_0ak07K_600x450.jpg,,al,31.796941,-85.980049,2021-04-13T13:05:13-0500
https://montgomery.craigslist.org/cto/d/montgomery-2008/7306248788.html,montgomery,https://montgomery.craigslist.org,3983,2008,volkswagen,jetta,,gas,180000,automatic,,,,,https://images.craigslist.org/00J0J_8LczKMjbjIHz_0CI0lM_600x450.jpg,,al,32.3129,-86.2421,2021-04-13T12:36:27-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2019-acura-mdx-sh-awd-sport/7306238424.html,montgomery,https://montgomery.craigslist.org,34590,2019,acura,mdx sh-awd sport utility,good,other,27387,other,,,SUV,black,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-13T12:20:50-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2018-acura-mdx-sh-awd-sport/7306238497.html,montgomery,https://montgomery.craigslist.org,30990,2018,acura,mdx sh-awd sport utility,good,gas,34605,other,,,SUV,white,https://images.craigslist.org/00I0I_4RJzHZDq74jz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-13T12:20:55-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2016-scion-im-hatchback-4d/7306172336.html,montgomery,https://montgomery.craigslist.org,15990,2016,,Scion iM Hatchback 4D,good,gas,29652,other,fwd,,hatchback,blue,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-13T10:41:15-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2018-audi-q5-premium-sport/7306120351.html,montgomery,https://montgomery.craigslist.org,31990,2018,audi,q5 premium sport utility 4d,good,gas,13781,other,,,SUV,black,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-13T09:11:09-0500
https://montgomery.craigslist.org/ctd/d/troy-2020-ford-expedition-limited/7306117055.html,montgomery,https://montgomery.craigslist.org,64998,2020,ford,expedition limited,excellent,gas,26806,automatic,,,,white,https://images.craigslist.org/00t0t_jNM99Kajxbkz_0ak05O_600x450.jpg,,al,31.796941,-85.980049,2021-04-13T09:04:44-0500
https://montgomery.craigslist.org/ctd/d/montgomery-2018-acura-mdx-sport-utility/7306100010.html,montgomery,https://montgomery.craigslist.org,29590,2018,acura,mdx sport utility 4d,good,gas,28921,other,fwd,,other,,https://images.craigslist.org/01616_dHuBYYtkoE7z_0gw0co_600x450.jpg,,al,32.35,-86.28,2021-04-13T08:31:12-0500
https://montgomery.craigslist.org/cto/d/montgomery-2004-chevy-suburban-passenger/7306007986.html,montgomery,https://montgomery.craigslist.org,3200,2004,chevrolet,suburban lt,fair,gas,222753,automatic,,,SUV,blue,https://images.craigslist.org/01616_aN6e2u1A5Jez_0CI0t2_600x450.jpg,,al,32.3374,-86.2715,2021-04-12T22:15:25-0500
