url,region,region_url,ask_price,year_of_manufacturing,manufacturer,model,condition,cylinders,fuel,odometer_reading,title_status,transmission,VIN,drive,type,shade,posting_date
https://anchorage.craigslist.org/ctd/d/anchorage-2014-hyundai-elantra-coupe/7311058430.html,anchorage / mat-su,https://anchorage.craigslist.org,11991,2014,hyundai,elantra coupe,,4 cylinders,gas,68658,clean,automatic,KMHDH6AH7EU028973,fwd,coupe,red,2021-04-22T13:07:16-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2011-ford-series-wagon-350-sd/7311051830.html,anchorage / mat-su,https://anchorage.craigslist.org,18995,2011,ford,transit connect,,,gas,125722,clean,,1FDSS3BL4BDB15327,,other,white,2021-04-22T12:55:49-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2013-chevrolet-chevy/7311040845.html,anchorage / mat-su,https://anchorage.craigslist.org,24995,2013,chevrolet,silverado,,,other,117794,clean,automatic,1GCRKSE72DZ326838,4wd,pickup,black,2021-04-22T12:36:02-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2006-ford-550-super-duty-4x4/7311029576.html,anchorage / mat-su,https://anchorage.craigslist.org,19995,2006,ford,f-550,,,diesel,129149,clean,,1FDAX57P26ED52391,4wd,other,white,2021-04-22T12:15:56-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2005-ford-550-super-duty-4x4/7311018229.html,anchorage / mat-su,https://anchorage.craigslist.org,19995,2005,ford,f-550,,,diesel,121779,clean,,1FDAW57P85EB40841,4wd,other,white,2021-04-22T11:55:51-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-acura-rdx-base-4dr-suv/7311006722.html,anchorage / mat-su,https://anchorage.craigslist.org,25995,2017,acura,rdx,,,gas,32269,clean,automatic,5J8TB3H35HL000126,fwd,SUV,white,2021-04-22T11:36:00-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2011-gmc-yukon-4wd-4dr-1500/7311005195.html,anchorage / mat-su,https://anchorage.craigslist.org,20991,2011,gmc,yukon,,8 cylinders,gas,135636,clean,automatic,1GKS2CE09BR107726,4wd,SUV,black,2021-04-22T11:33:24-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2009-ford-focus-ses/7311003992.html,anchorage / mat-su,https://anchorage.craigslist.org,6194,2009,ford,focus,,4 cylinders,gas,94432,clean,other,1FAHP36N19W226826,fwd,sedan,black,2021-04-22T11:31:20-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-chrysler-pacifica/7310994479.html,anchorage / mat-su,https://anchorage.craigslist.org,29995,2017,chrysler,pacifica,,,gas,24079,clean,automatic,2C4RC1GG0HR528419,fwd,mini-van,black,2021-04-22T11:15:08-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-dodge-dart-4dr-sdn-gt/7310987268.html,anchorage / mat-su,https://anchorage.craigslist.org,11992,2015,dodge,dart,,4 cylinders,gas,1,clean,automatic,1C3CDFEB7FD237508,fwd,sedan,orange,2021-04-22T11:03:21-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2012-jeep-wrangler-unlimited/7310987222.html,anchorage / mat-su,https://anchorage.craigslist.org,31999,2012,jeep,wrangler,,6 cylinders,gas,62045,clean,manual,1C4BJWEG5CL160280,4wd,SUV,blue,2021-04-22T11:03:17-0800
https://anchorage.craigslist.org/ctd/d/happy-valley-mitsubishi-jeep-turbo/7310977468.html,anchorage / mat-su,https://anchorage.craigslist.org,8950,1989,jeep,willys mahindra roxor,,,diesel,46000,clean,manual,,,,,2021-04-22T10:46:42-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2009-chevrolet-chevy/7310974288.html,anchorage / mat-su,https://anchorage.craigslist.org,26995,2009,chevrolet,silverado,,,gas,128701,clean,,1GBJK79K99E141617,4wd,other,white,2021-04-22T10:41:16-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2008-chevrolet-hhr-fwd-4dr-lt/7310952741.html,anchorage / mat-su,https://anchorage.craigslist.org,7500,2008,chevrolet,hhr,,4 cylinders,gas,91053,clean,other,3GNDA33P88S536943,fwd,SUV,black,2021-04-22T10:06:18-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2009-bmw-x3-xdrive30i-awd-4dr/7310943084.html,anchorage / mat-su,https://anchorage.craigslist.org,14995,2009,bmw,x3,,,gas,86596,clean,manual,WBXPC93449WE79211,,SUV,blue,2021-04-22T09:50:55-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-ford-flex-4dr-limited-awd/7310934254.html,anchorage / mat-su,https://anchorage.craigslist.org,27555,2016,ford,flex,,6 cylinders,gas,33191,clean,automatic,2FMHK6D84GBA19073,4wd,SUV,silver,2021-04-22T09:36:45-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-mini-cooper-hardtop-door/7310934111.html,anchorage / mat-su,https://anchorage.craigslist.org,21900,2018,mini,cooper hardtop 2 door,,4 cylinders,gas,15609,clean,other,WMWXP7C58J2A46871,fwd,coupe,black,2021-04-22T09:36:34-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-mazda-mazda3-door-sport/7310933427.html,anchorage / mat-su,https://anchorage.craigslist.org,18991,2018,mazda,mazda3 4-door,,4 cylinders,gas,21890,clean,automatic,3MZBN1U7XJM184205,fwd,sedan,silver,2021-04-22T09:35:33-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2011-chevrolet-chevy/7310927258.html,anchorage / mat-su,https://anchorage.craigslist.org,27995,2011,chevrolet,silverado,,,diesel,92286,clean,automatic,1GC1KVC85BF247835,4wd,pickup,white,2021-04-22T09:25:53-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-jeep-renegade-4wd-4dr/7310915193.html,anchorage / mat-su,https://anchorage.craigslist.org,17988,2015,jeep,renegade,,4 cylinders,gas,60974,clean,automatic,ZACCJBCT6FPC12335,4wd,SUV,black,2021-04-22T09:06:20-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2014-kia-optima-4dr-sdn-ex/7310914948.html,anchorage / mat-su,https://anchorage.craigslist.org,15995,2014,kia,optima,,4 cylinders,gas,86890,clean,automatic,5XXGN4A78EG310244,fwd,sedan,red,2021-04-22T09:05:58-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-chevrolet-equinox-awd/7310914714.html,anchorage / mat-su,https://anchorage.craigslist.org,26499,2019,chevrolet,equinox,,4 cylinders,gas,12733,clean,other,3GNAXVEX7KS632712,4wd,SUV,grey,2021-04-22T09:05:40-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-ford-edge-titanium-awd/7310914531.html,anchorage / mat-su,https://anchorage.craigslist.org,27900,2019,ford,edge,,4 cylinders,gas,41817,clean,other,2FMPK4K99KBB43697,4wd,SUV,grey,2021-04-22T09:05:21-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-ford-fusion-titanium-awd/7310912779.html,anchorage / mat-su,https://anchorage.craigslist.org,26991,2020,ford,fusion,,4 cylinders,gas,33920,clean,automatic,3FA6P0D99LR117746,4wd,sedan,blue,2021-04-22T09:02:50-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2015-chevrolet-cruze-4dr-sdn/7310895742.html,anchorage / mat-su,https://anchorage.craigslist.org,9999,2015,chevrolet,cruze,,4 cylinders,gas,84763,clean,other,1G1PC5SB9F7214303,fwd,sedan,green,2021-04-22T08:36:11-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2019-ford-taurus-limited-fwd/7310895534.html,anchorage / mat-su,https://anchorage.craigslist.org,21912,2019,ford,taurus,,6 cylinders,gas,28721,clean,other,1FAHP2F86KG115693,fwd,sedan,black,2021-04-22T08:35:54-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2018-dodge-charger-gt-awd/7310895343.html,anchorage / mat-su,https://anchorage.craigslist.org,29992,2018,dodge,charger,,6 cylinders,gas,27527,clean,other,2C3CDXJG4JH254754,4wd,sedan,black,2021-04-22T08:35:39-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-kia-sportage-sx-turbo-awd/7310895242.html,anchorage / mat-su,https://anchorage.craigslist.org,26999,2019,kia,sportage,,4 cylinders,gas,24098,clean,automatic,KNDPRCA63K7527274,4wd,SUV,white,2021-04-22T08:35:32-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2019-ram-all-new-1500-big-horn/7310895152.html,anchorage / mat-su,https://anchorage.craigslist.org,48984,2019,ram,all-new 1500,,8 cylinders,gas,19516,clean,other,1C6SRFMTXKN528454,4wd,truck,black,2021-04-22T08:35:24-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2013-honda-civic-2dr-auto-lx/7310895024.html,anchorage / mat-su,https://anchorage.craigslist.org,15995,2013,honda,civic,,4 cylinders,gas,66842,clean,other,2HGFG3B55DH527583,fwd,coupe,silver,2021-04-22T08:35:15-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-mini-cooper-countryman/7310895002.html,anchorage / mat-su,https://anchorage.craigslist.org,31499,2019,mini,cooper countryman,,4 cylinders,gas,8387,clean,other,WMZYT5C56K3G90257,4wd,sedan,blue,2021-04-22T08:35:13-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2019-nissan-frontier-crew-cab/7310894879.html,anchorage / mat-su,https://anchorage.craigslist.org,34995,2019,nissan,frontier,,6 cylinders,gas,24551,clean,automatic,1N6AD0EVXKN777060,4wd,truck,white,2021-04-22T08:35:02-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-jeep-grand-cherokee/7310893842.html,anchorage / mat-su,https://anchorage.craigslist.org,34900,2020,jeep,grand cherokee,,6 cylinders,gas,13704,clean,other,1C4RJFAG7LC132694,4wd,SUV,white,2021-04-22T08:33:24-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-chrysler-financing/7310876774.html,anchorage / mat-su,https://anchorage.craigslist.org,23999,2018,chrysler,300,,6 cylinders,gas,58609,clean,automatic,2C3CCAKG0JH165293,,sedan,silver,2021-04-22T08:08:04-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-ford-150-4wd-supercrew/7310876677.html,anchorage / mat-su,https://anchorage.craigslist.org,35888,2015,ford,f-150,,6 cylinders,gas,83325,clean,automatic,1FTEW1EP3FFC30802,4wd,truck,white,2021-04-22T08:07:56-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2013-nissan-rogue-sv-sl-pkg/7310876648.html,anchorage / mat-su,https://anchorage.craigslist.org,12999,2013,nissan,rogue,,4 cylinders,gas,93299,clean,automatic,JN8AS5MV3DW140732,,SUV,red,2021-04-22T08:07:53-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2008-land-rover-range-rover/7310876545.html,anchorage / mat-su,https://anchorage.craigslist.org,14999,2008,rover,sport,,8 cylinders,gas,110854,clean,automatic,SALSK25478A180022,4wd,SUV,red,2021-04-22T08:07:44-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2012-toyota-rav4-financing/7310876438.html,anchorage / mat-su,https://anchorage.craigslist.org,12999,2012,toyota,rav4,,4 cylinders,gas,141429,clean,automatic,2T3BF4DV1CW212085,4wd,SUV,silver,2021-04-22T08:07:34-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2007-ford-taurus-financing/7310876336.html,anchorage / mat-su,https://anchorage.craigslist.org,5999,2007,ford,taurus,,6 cylinders,gas,88328,clean,automatic,1FAFP53U37A115509,fwd,sedan,custom,2021-04-22T08:07:24-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2018-jeep-grand-cherokee/7310874235.html,anchorage / mat-su,https://anchorage.craigslist.org,36963,2018,jeep,grand cherokee,,6 cylinders,gas,48799,clean,other,1C4RJFLG7JC293640,4wd,SUV,white,2021-04-22T08:04:16-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-porsche-macan-awd-4dr/7310873388.html,anchorage / mat-su,https://anchorage.craigslist.org,34999,2016,porsche,macan,,6 cylinders,gas,62005,clean,other,WP1AB2A52GLB47531,4wd,SUV,,2021-04-22T08:02:54-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2018-chrysler-300-series/7310873361.html,anchorage / mat-su,https://anchorage.craigslist.org,28995,2018,chrysler,300-series,,6 cylinders,gas,25245,clean,automatic,2C3CCAKG7JH304352,4wd,sedan,white,2021-04-22T08:02:51-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2017-chevrolet-bolt-ev-5dr-hb/7310873070.html,anchorage / mat-su,https://anchorage.craigslist.org,22995,2017,chevrolet,bolt ev,,,electric,42331,clean,automatic,1G1FX6S01H4126516,fwd,sedan,silver,2021-04-22T08:02:25-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-dodge-dart-4dr-sdn-sxt/7310873030.html,anchorage / mat-su,https://anchorage.craigslist.org,13499,2016,dodge,dart,,4 cylinders,gas,34297,clean,other,1C3CDFBB4GD543944,fwd,sedan,silver,2021-04-22T08:02:21-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-toyota-camry-galactic/7310838764.html,anchorage / mat-su,https://anchorage.craigslist.org,27988,2019,toyota,camry,,,gas,14821,clean,automatic,4T1B11HK1KU244152,fwd,sedan,blue,2021-04-22T07:05:34-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-ford-edge-wont-last/7310838890.html,anchorage / mat-su,https://anchorage.craigslist.org,30988,2019,ford,edge sel automatic,,,gas,30633,clean,automatic,2FMPK4J94KBB15534,4wd,SUV,,2021-04-22T07:05:45-0800
https://anchorage.craigslist.org/cto/d/wasilla-350/7310717343.html,anchorage / mat-su,https://anchorage.craigslist.org,1,1995,ford,f-350,excellent,,gas,130000,clean,manual,,,,,2021-04-21T21:20:59-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2011-chrysler-town-country/7310698870.html,anchorage / mat-su,https://anchorage.craigslist.org,12900,2011,chrysler,town & country,,6 cylinders,gas,96347,clean,other,2A4RR8DG5BR666115,fwd,van,red,2021-04-21T19:31:37-0800
https://anchorage.craigslist.org/cto/d/wasilla-2012-gmc-2500-duramax/7310694989.html,anchorage / mat-su,https://anchorage.craigslist.org,31500,2012,gmc,sierra 2500hd,excellent,8 cylinders,diesel,139000,clean,automatic,,4wd,pickup,silver,2021-04-21T19:14:23-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2010-dodge-grand-caravan-sxt/7310692672.html,anchorage / mat-su,https://anchorage.craigslist.org,9950,2010,dodge,grand caravan passenger,excellent,6 cylinders,gas,94444,clean,automatic,,fwd,mini-van,,2021-04-21T19:04:51-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-jeep-renegade-altitude/7310691917.html,anchorage / mat-su,https://anchorage.craigslist.org,26900,2020,jeep,renegade,,4 cylinders,gas,8135,clean,other,ZACNJBBB1LPK96557,4wd,SUV,white,2021-04-21T19:02:17-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-toyota-camry-se-power/7310686954.html,anchorage / mat-su,https://anchorage.craigslist.org,24995,2020,toyota,camry se,excellent,4 cylinders,gas,16494,clean,automatic,4T1G11AK1LU329218,fwd,sedan,blue,2021-04-21T18:42:29-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2012-chevrolet-volt-auto/7310686929.html,anchorage / mat-su,https://anchorage.craigslist.org,9495,2012,chevrolet,volt hatchback,excellent,4 cylinders,hybrid,92587,clean,automatic,1G1RB6E44CU105307,fwd,hatchback,red,2021-04-21T18:42:23-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-subaru-crosstrek-premium/7310686913.html,anchorage / mat-su,https://anchorage.craigslist.org,25995,2019,subaru,crosstrek,excellent,4 cylinders,gas,25041,clean,automatic,JF2GTAECXK8287514,4wd,hatchback,grey,2021-04-21T18:42:20-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-mercedes-benz-e300/7310686896.html,anchorage / mat-su,https://anchorage.craigslist.org,34995,2017,mercedes-benz,e300,excellent,4 cylinders,gas,51406,clean,automatic,WDDZF4KB1HA079668,4wd,sedan,red,2021-04-21T18:42:16-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-cadillac-xts-platinum/7310686868.html,anchorage / mat-su,https://anchorage.craigslist.org,19995,2014,cadillac,xts platinum,excellent,6 cylinders,gas,93492,clean,automatic,2G61T5S38E9287572,4wd,sedan,silver,2021-04-21T18:42:10-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-honda-accord-sedan-ex/7310686823.html,anchorage / mat-su,https://anchorage.craigslist.org,26995,2018,honda,accord,excellent,4 cylinders,gas,27009,clean,automatic,1HGCV1F54JA055751,fwd,sedan,grey,2021-04-21T18:41:59-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-bmw-x4-m40i-sport-pkg/7310686800.html,anchorage / mat-su,https://anchorage.craigslist.org,37995,2017,bmw,x4 m-sport awd,excellent,6 cylinders,gas,26346,clean,automatic,5UXXW7C37H0U26564,4wd,SUV,white,2021-04-21T18:41:55-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2013-honda-fit/7310686648.html,anchorage / mat-su,https://anchorage.craigslist.org,8500,2013,honda,fit,excellent,4 cylinders,gas,39999,rebuilt,automatic,,fwd,wagon,silver,2021-04-21T18:41:21-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-lincoln-aviator-reserve/7310685337.html,anchorage / mat-su,https://anchorage.craigslist.org,62995,2020,lincoln,aviator,excellent,6 cylinders,gas,4739,clean,automatic,5LM5J7XC1LGL11470,4wd,SUV,silver,2021-04-21T18:36:31-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-subaru-legacy-limited/7310685324.html,anchorage / mat-su,https://anchorage.craigslist.org,31995,2020,subaru,legacy limited awd,excellent,4 cylinders,gas,6948,clean,automatic,4S3BWAN6XL3027218,4wd,sedan,black,2021-04-21T18:36:28-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2013-bmw-740li-xdrive-awd/7310685305.html,anchorage / mat-su,https://anchorage.craigslist.org,24995,2013,bmw,740li xdrive awd,excellent,6 cylinders,gas,73619,clean,automatic,WBAYF4C50DD127827,4wd,sedan,black,2021-04-21T18:36:23-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-acura-mdx-heated-leather/7310685257.html,anchorage / mat-su,https://anchorage.craigslist.org,39995,2020,acura,mdx,like new,6 cylinders,gas,10,clean,automatic,5J8YD3H39LL011526,fwd,SUV,red,2021-04-21T18:36:14-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-chrysler-300-series/7310683881.html,anchorage / mat-su,https://anchorage.craigslist.org,29500,2019,chrysler,300-series,,6 cylinders,gas,31916,clean,other,2C3CCAKGXKH706125,4wd,sedan,red,2021-04-21T18:30:45-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2009-gmc-sierra-1500-crew-cab/7310681233.html,anchorage / mat-su,https://anchorage.craigslist.org,16995,2009,gmc,sierra 1500 crew cab,,8 cylinders,gas,154587,clean,automatic,3GTEK33M29G237632,4wd,pickup,black,2021-04-21T18:21:06-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2011-subaru-impreza-outback/7310680931.html,anchorage / mat-su,https://anchorage.craigslist.org,11995,2011,subaru,impreza wagon,,4 cylinders,gas,90415,clean,automatic,JF1GH6D66BH821249,,wagon,,2021-04-21T18:20:05-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-gmc-sierra-wd-crew-cab/7310676263.html,anchorage / mat-su,https://anchorage.craigslist.org,37988,2016,gmc,sierra 1500,,8 cylinders,gas,37360,clean,automatic,3GTU2MEC0GG333469,4wd,truck,white,2021-04-21T18:03:24-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2012-chevrolet-malibu-lt/7310675955.html,anchorage / mat-su,https://anchorage.craigslist.org,0,2012,chevrolet,malibu,,4 cylinders,gas,107900,clean,automatic,1G1ZC5E03CF100799,fwd,sedan,silver,2021-04-21T18:02:25-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2012-ford-flex-se-v6-t-cd/7310668220.html,anchorage / mat-su,https://anchorage.craigslist.org,8950,2012,ford,flex,excellent,6 cylinders,gas,157614,clean,automatic,2FMGK5BC2CBD15653,fwd,wagon,brown,2021-04-21T17:35:54-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-chevrolet-malibu-4dr-sdn/7310666980.html,anchorage / mat-su,https://anchorage.craigslist.org,21944,2019,chevrolet,malibu,,4 cylinders,gas,22086,clean,automatic,1G1ZG5ST2KF211216,fwd,sedan,red,2021-04-21T17:31:43-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2010-suzuki-sx4-4dr-sdn-man/7310656916.html,anchorage / mat-su,https://anchorage.craigslist.org,5988,2010,,Suzuki SX4,,4 cylinders,gas,83025,clean,manual,JS2YC5A25A6304257,fwd,sedan,grey,2021-04-21T17:01:30-0800
https://anchorage.craigslist.org/cto/d/anchorage-2006-toyota-sienna-xle-awd/7310647006.html,anchorage / mat-su,https://anchorage.craigslist.org,6700,2006,toyota,sienna xle limited awd,good,6 cylinders,gas,180000,rebuilt,automatic,,4wd,mini-van,silver,2021-04-21T16:33:32-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-subaru-outback-limited/7310646260.html,anchorage / mat-su,https://anchorage.craigslist.org,34194,2020,subaru,outback,,4 cylinders,gas,4523,clean,automatic,4S4BTALC7L3233481,4wd,SUV,,2021-04-21T16:31:21-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-land-rover-range-rover/7310645644.html,anchorage / mat-su,https://anchorage.craigslist.org,72995,2017,rover,,excellent,8 cylinders,gas,29634,clean,automatic,SALGS2FE1HA370749,4wd,SUV,black,2021-04-21T16:29:36-0800
